row_id,order_id,order_date,ship_date,customer_id,customer_name,segment,country,state,city,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
925,CA-2016-149797,2016-09-15,2016-09-20,AH-10075,"Adam Hart",CORPORATE,"UNITED STATES","NEW YORK","NEW YORK CITY",10011,EAST,OFF-BI-10003650,"OFFICE SUPPLIES",BINDERS,"GBC DocuBind 300 Electric Binding Machine",841.57,2,0.200,294.55
926,CA-2014-132962,2014-09-13,2014-09-16,JM-15535,"Jessica Myrick",CONSUMER,"UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19143,EAST,OFF-PA-10003543,"OFFICE SUPPLIES",PAPER,"Xerox 1985",15.55,3,0.200,5.44
927,CA-2014-132962,2014-09-13,2014-09-16,JM-15535,"Jessica Myrick",CONSUMER,"UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19143,EAST,TEC-AC-10004353,TECHNOLOGY,ACCESSORIES,"Hypercom P1300 Pinpad",252.00,5,0.200,53.55
928,CA-2015-115091,2015-10-05,2015-10-09,JJ-15760,"Joel Jenkins","HOME OFFICE","UNITED STATES",VIRGINIA,SPRINGFIELD,22153,SOUTH,OFF-AR-10000658,"OFFICE SUPPLIES",ART,"Newell 324",46.20,4,0.000,12.94
929,CA-2015-115091,2015-10-05,2015-10-09,JJ-15760,"Joel Jenkins","HOME OFFICE","UNITED STATES",VIRGINIA,SPRINGFIELD,22153,SOUTH,OFF-AP-10000696,"OFFICE SUPPLIES",APPLIANCES,"Holmes Odor Grabber",28.84,2,0.000,9.52
930,CA-2017-144932,2017-04-14,2017-04-17,AB-10165,"Alan Barnes",CONSUMER,"UNITED STATES",OHIO,TOLEDO,43615,EAST,OFF-AR-10003560,"OFFICE SUPPLIES",ART,"Zebra Zazzle Fluorescent Highlighters",14.59,3,0.200,2.55
931,CA-2017-144932,2017-04-14,2017-04-17,AB-10165,"Alan Barnes",CONSUMER,"UNITED STATES",OHIO,TOLEDO,43615,EAST,OFF-AR-10001468,"OFFICE SUPPLIES",ART,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",89.86,3,0.200,21.34
932,CA-2017-144932,2017-04-14,2017-04-17,AB-10165,"Alan Barnes",CONSUMER,"UNITED STATES",OHIO,TOLEDO,43615,EAST,OFF-PA-10004971,"OFFICE SUPPLIES",PAPER,"Xerox 196",13.87,3,0.200,5.03
933,CA-2017-114216,2017-09-02,2017-09-06,RK-19300,"Ralph Kennedy",CONSUMER,"UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19140,EAST,OFF-PA-10002195,"OFFICE SUPPLIES",PAPER,"RSVP Cards & Envelopes, Blank White, 8-1/2" X 11""",NULL,NULL,NULL,0.20
934,CA-2016-140081,2016-06-20,2016-06-24,CG-12040,"Catherine Glotzbach","HOME OFFICE","UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19120,EAST,OFF-PA-10001745,"OFFICE SUPPLIES",PAPER,"Wirebound Message Books, 2 7/8" x 5""",NULL,NULL,NULL,0.20
935,CA-2016-140081,2016-06-20,2016-06-24,CG-12040,"Catherine Glotzbach","HOME OFFICE","UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19120,EAST,OFF-BI-10004826,"OFFICE SUPPLIES",BINDERS,"JM Magazine Binder",29.72,6,0.700,-21.79
936,CA-2016-140081,2016-06-20,2016-06-24,CG-12040,"Catherine Glotzbach","HOME OFFICE","UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19120,EAST,OFF-PA-10001870,"OFFICE SUPPLIES",PAPER,"Xerox 202",15.55,3,0.200,5.44
937,CA-2016-140081,2016-06-20,2016-06-24,CG-12040,"Catherine Glotzbach","HOME OFFICE","UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19120,EAST,OFF-AP-10001058,"OFFICE SUPPLIES",APPLIANCES,"Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators",447.70,2,0.200,33.58
938,US-2017-111745,2017-11-05,2017-11-06,RA-19885,"Ruben Ausman",CORPORATE,"UNITED STATES","NEW MEXICO",FARMINGTON,87401,WEST,TEC-AC-10003911,TECHNOLOGY,ACCESSORIES,"NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router",159.99,1,0.000,54.40
939,CA-2015-148250,2015-12-13,2015-12-17,RP-19270,"Rachel Payne",CORPORATE,"UNITED STATES",CALIFORNIA,RIVERSIDE,92503,WEST,OFF-PA-10000289,"OFFICE SUPPLIES",PAPER,"Xerox 213",12.96,2,0.000,6.22
940,CA-2015-148250,2015-12-13,2015-12-17,RP-19270,"Rachel Payne",CORPORATE,"UNITED STATES",CALIFORNIA,RIVERSIDE,92503,WEST,OFF-AP-10003040,"OFFICE SUPPLIES",APPLIANCES,"Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection",134.48,4,0.000,34.96
941,CA-2016-105760,2016-06-19,2016-06-20,KC-16255,"Karen Carlisle",CORPORATE,"UNITED STATES",CALIFORNIA,"SAN FRANCISCO",94110,WEST,OFF-PA-10000350,"OFFICE SUPPLIES",PAPER,"Message Book, Standard Line "While You Were Out""",NULL,NULL,NULL,2.00
942,CA-2016-142958,2016-12-13,2016-12-20,RW-19630,"Rob Williams",CORPORATE,"UNITED STATES",CALIFORNIA,TORRANCE,90503,WEST,OFF-BI-10001759,"OFFICE SUPPLIES",BINDERS,"Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11""",NULL,NULL,NULL,0.20
943,CA-2016-142958,2016-12-13,2016-12-20,RW-19630,"Rob Williams",CORPORATE,"UNITED STATES",CALIFORNIA,TORRANCE,90503,WEST,FUR-TA-10000577,FURNITURE,TABLES,"Bretford CR4500 Series Slim Rectangular Table",1114.27,4,0.200,41.79
944,CA-2015-120880,2015-05-29,2015-06-03,JL-15850,"John Lucas",CONSUMER,"UNITED STATES",WASHINGTON,SEATTLE,98105,WEST,OFF-PA-10004101,"OFFICE SUPPLIES",PAPER,"Xerox 1894",32.40,5,0.000,15.55
945,CA-2015-120880,2015-05-29,2015-06-03,JL-15850,"John Lucas",CONSUMER,"UNITED STATES",WASHINGTON,SEATTLE,98105,WEST,OFF-ST-10001496,"OFFICE SUPPLIES",STORAGE,"Standard Rollaway File with Lock",540.57,3,0.000,140.55
946,CA-2015-120880,2015-05-29,2015-06-03,JL-15850,"John Lucas",CONSUMER,"UNITED STATES",WASHINGTON,SEATTLE,98105,WEST,OFF-BI-10002931,"OFFICE SUPPLIES",BINDERS,"Avery Trapezoid Extra Heavy Duty 4" Binders"",167.76,5,0.200,62.91
947,US-2015-140200,2015-07-26,2015-07-28,CA-12775,"Cynthia Arntzen",CONSUMER,"UNITED STATES",ARIZONA,MESA,85204,WEST,FUR-TA-10002356,FURNITURE,TABLES,"Bevis Boat-Shaped Conference Table",393.16,3,0.500,-204.45
948,US-2017-110576,2017-11-28,2017-12-02,RB-19795,"Ross Baird","HOME OFFICE","UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19120,EAST,FUR-FU-10003601,FURNITURE,FURNISHINGS,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.49,7,0.200,-12.91
949,US-2017-110576,2017-11-28,2017-12-02,RB-19795,"Ross Baird","HOME OFFICE","UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19120,EAST,FUR-FU-10000576,FURNITURE,FURNISHINGS,"Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base",1007.23,6,0.200,75.54
950,US-2017-110576,2017-11-28,2017-12-02,RB-19795,"Ross Baird","HOME OFFICE","UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19120,EAST,FUR-TA-10004154,FURNITURE,TABLES,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32,12,0.400,-619.60
951,US-2017-110576,2017-11-28,2017-12-02,RB-19795,"Ross Baird","HOME OFFICE","UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19120,EAST,OFF-PA-10000788,"OFFICE SUPPLIES",PAPER,"Xerox 210",15.55,3,0.200,5.44
952,US-2017-110576,2017-11-28,2017-12-02,RB-19795,"Ross Baird","HOME OFFICE","UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19120,EAST,OFF-PA-10002479,"OFFICE SUPPLIES",PAPER,"Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)",25.34,6,0.200,7.92
953,CA-2017-131156,2017-04-03,2017-04-07,KH-16360,"Katherine Hughes",CONSUMER,"UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19143,EAST,FUR-FU-10001940,FURNITURE,FURNISHINGS,"Staple-based wall hangings",25.47,4,0.200,7.64
954,CA-2017-136539,2017-12-28,2018-01-01,GH-14665,"Greg Hansen",CONSUMER,"UNITED STATES",TEXAS,"ROUND ROCK",78664,CENTRAL,OFF-AR-10001958,"OFFICE SUPPLIES",ART,"Stanley Bostitch Contemporary Electric Pencil Sharpeners",27.17,2,0.200,2.72
955,CA-2017-136539,2017-12-28,2018-01-01,GH-14665,"Greg Hansen",CONSUMER,"UNITED STATES",TEXAS,"ROUND ROCK",78664,CENTRAL,FUR-BO-10004709,FURNITURE,BOOKCASES,"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.85,2,0.320,-11.60
956,CA-2017-119305,2017-11-30,2017-12-04,SW-20275,"Scott Williamson",CONSUMER,"UNITED STATES",MISSISSIPPI,JACKSON,39212,SOUTH,OFF-ST-10000604,"OFFICE SUPPLIES",STORAGE,"Home/Office Personal File Carts",173.80,5,0.000,43.45
957,CA-2017-102414,2017-05-15,2017-05-18,JA-15970,"Joseph Airdo",CONSUMER,"UNITED STATES",ARIZONA,PHOENIX,85023,WEST,TEC-PH-10002923,TECHNOLOGY,PHONES,"Logitech B530 USB Headset - headset - Full size, Binaural",29.59,1,0.200,2.59
958,CA-2017-102414,2017-05-15,2017-05-18,JA-15970,"Joseph Airdo",CONSUMER,"UNITED STATES",ARIZONA,PHOENIX,85023,WEST,OFF-BI-10004465,"OFFICE SUPPLIES",BINDERS,"Avery Durable Slant Ring Binders",4.75,2,0.700,-3.17
959,CA-2017-102414,2017-05-15,2017-05-18,JA-15970,"Joseph Airdo",CONSUMER,"UNITED STATES",ARIZONA,PHOENIX,85023,WEST,OFF-PA-10002333,"OFFICE SUPPLIES",PAPER,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2" x 11""",NULL,NULL,NULL,0.20
960,CA-2015-112571,2015-09-22,2015-09-22,DL-12925,"Daniel Lacy",CONSUMER,"UNITED STATES",CALIFORNIA,OCEANSIDE,92054,WEST,FUR-FU-10004188,FURNITURE,FURNISHINGS,"Luxo Professional Combination Clamp-On Lamps",204.60,2,0.000,53.20
961,CA-2017-152142,2017-11-14,2017-11-19,LW-16990,"Lindsay Williams",CORPORATE,"UNITED STATES",CALIFORNIA,"SAN FRANCISCO",94110,WEST,FUR-CH-10002965,FURNITURE,CHAIRS,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.57,2,0.200,28.14
962,CA-2015-160059,2015-11-27,2015-12-01,TB-21190,"Thomas Brumley","HOME OFFICE","UNITED STATES",ARKANSAS,FAYETTEVILLE,72701,SOUTH,OFF-BI-10000145,"OFFICE SUPPLIES",BINDERS,"Zipper Ring Binder Pockets",6.24,2,0.000,3.06
963,CA-2016-120859,2016-09-01,2016-09-04,CV-12805,"Cynthia Voltz",CORPORATE,"UNITED STATES",CALIFORNIA,"SAN FRANCISCO",94110,WEST,OFF-EN-10001335,"OFFICE SUPPLIES",ENVELOPES,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2,0.000,10.94
964,CA-2014-127488,2014-09-22,2014-09-24,MS-17365,"Maribeth Schnelling",CONSUMER,"UNITED STATES",FLORIDA,"BOCA RATON",33433,SOUTH,OFF-LA-10001613,"OFFICE SUPPLIES",LABELS,"Avery File Folder Labels",4.61,2,0.200,1.67
965,CA-2017-135279,2017-04-09,2017-04-11,BS-11800,"Bryan Spruell","HOME OFFICE","UNITED STATES","NEW YORK","NEW YORK CITY",10011,EAST,OFF-LA-10004055,"OFFICE SUPPLIES",LABELS,"Color-Coded Legal Exhibit Labels",9.82,2,0.000,4.81
966,CA-2017-135279,2017-04-09,2017-04-11,BS-11800,"Bryan Spruell","HOME OFFICE","UNITED STATES","NEW YORK","NEW YORK CITY",10011,EAST,OFF-AR-10004344,"OFFICE SUPPLIES",ART,"Bulldog Vacuum Base Pencil Sharpener",35.97,3,0.000,9.71
967,CA-2017-135279,2017-04-09,2017-04-11,BS-11800,"Bryan Spruell","HOME OFFICE","UNITED STATES","NEW YORK","NEW YORK CITY",10011,EAST,OFF-PA-10004621,"OFFICE SUPPLIES",PAPER,"Xerox 212",12.96,2,0.000,6.22
968,CA-2017-135279,2017-04-09,2017-04-11,BS-11800,"Bryan Spruell","HOME OFFICE","UNITED STATES","NEW YORK","NEW YORK CITY",10011,EAST,OFF-PA-10001281,"OFFICE SUPPLIES",PAPER,"Computer Printout Paper with Letter-Trim Fine Perforations",191.60,4,0.000,91.97
969,CA-2017-135279,2017-04-09,2017-04-11,BS-11800,"Bryan Spruell","HOME OFFICE","UNITED STATES","NEW YORK","NEW YORK CITY",10011,EAST,OFF-LA-10001613,"OFFICE SUPPLIES",LABELS,"Avery File Folder Labels",8.64,3,0.000,4.23
970,CA-2017-135279,2017-04-09,2017-04-11,BS-11800,"Bryan Spruell","HOME OFFICE","UNITED STATES","NEW YORK","NEW YORK CITY",10011,EAST,OFF-ST-10001097,"OFFICE SUPPLIES",STORAGE,"Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers",501.81,3,0.000,0.00
971,CA-2014-115791,2014-01-16,2014-01-18,DL-13315,"Delfina Latchford",CONSUMER,"UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19134,EAST,FUR-FU-10001095,FURNITURE,FURNISHINGS,"DAX Black Cherry Wood-Tone Poster Frame",127.10,6,0.200,28.60
972,CA-2014-115791,2014-01-16,2014-01-18,DL-13315,"Delfina Latchford",CONSUMER,"UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19134,EAST,TEC-PH-10004614,TECHNOLOGY,PHONES,"AT&T 841000 Phone",124.20,3,0.400,-31.05
973,CA-2014-115791,2014-01-16,2014-01-18,DL-13315,"Delfina Latchford",CONSUMER,"UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19134,EAST,OFF-BI-10001575,"OFFICE SUPPLIES",BINDERS,"GBC Linen Binding Covers",18.59,2,0.700,-13.63
974,CA-2014-115791,2014-01-16,2014-01-18,DL-13315,"Delfina Latchford",CONSUMER,"UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19134,EAST,OFF-LA-10001074,"OFFICE SUPPLIES",LABELS,"Round Specialty Laser Printer Labels",30.07,3,0.200,10.15
975,US-2017-103247,2017-10-05,2017-10-08,PO-19195,"Phillina Ober","HOME OFFICE","UNITED STATES","NEW YORK","NEW YORK CITY",10011,EAST,TEC-PH-10003555,TECHNOLOGY,PHONES,"Motorola HK250 Universal Bluetooth Headset",160.93,7,0.000,3.22
976,US-2017-103247,2017-10-05,2017-10-08,PO-19195,"Phillina Ober","HOME OFFICE","UNITED STATES","NEW YORK","NEW YORK CITY",10011,EAST,OFF-BI-10004492,"OFFICE SUPPLIES",BINDERS,"Tuf-Vin Binders",75.79,3,0.200,25.58
977,US-2017-100209,2017-07-09,2017-07-15,TD-20995,"Tamara Dahlen",CONSUMER,"UNITED STATES",OREGON,PORTLAND,97206,WEST,OFF-BI-10002012,"OFFICE SUPPLIES",BINDERS,"Wilson Jones Easy Flow II Sheet Lifters",1.08,2,0.700,-0.79
978,CA-2017-159366,2017-01-07,2017-01-10,BW-11110,"Bart Watters",CORPORATE,"UNITED STATES",MICHIGAN,DETROIT,48205,CENTRAL,TEC-MA-10000822,TECHNOLOGY,MACHINES,"Lexmark MX611dhe Monochrome Laser Printer",3059.98,2,0.100,680.00
979,CA-2016-145499,2016-05-30,2016-05-31,RW-19690,"Robert Waldorf",CONSUMER,"UNITED STATES","NORTH CAROLINA",WILMINGTON,28403,SOUTH,OFF-BI-10000848,"OFFICE SUPPLIES",BINDERS,"Angle-D Ring Binders",3.28,2,0.700,-2.63
980,CA-2015-157035,2015-12-09,2015-12-12,KB-16600,"Ken Brennan",CORPORATE,"UNITED STATES",INDIANA,COLUMBUS,47201,CENTRAL,OFF-PA-10004156,"OFFICE SUPPLIES",PAPER,"Xerox 188",34.02,3,0.000,16.67
981,CA-2016-144939,2016-10-03,2016-10-08,EB-13870,"Emily Burns",CONSUMER,"UNITED STATES","NEW YORK","NEW YORK CITY",10035,EAST,FUR-CH-10003199,FURNITURE,CHAIRS,"Office Star - Contemporary Task Swivel Chair",599.29,6,0.100,93.22
982,CA-2014-163419,2014-11-11,2014-11-14,TZ-21580,"Tracy Zic",CONSUMER,"UNITED STATES",COLORADO,LOUISVILLE,80027,WEST,OFF-AR-10000034,"OFFICE SUPPLIES",ART,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.39,1,0.200,0.81
983,CA-2014-163419,2014-11-11,2014-11-14,TZ-21580,"Tracy Zic",CONSUMER,"UNITED STATES",COLORADO,LOUISVILLE,80027,WEST,TEC-PH-10000560,TECHNOLOGY,PHONES,"Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)",559.98,2,0.200,56.00
984,CA-2014-163419,2014-11-11,2014-11-14,TZ-21580,"Tracy Zic",CONSUMER,"UNITED STATES",COLORADO,LOUISVILLE,80027,WEST,FUR-CH-10000665,FURNITURE,CHAIRS,"Global Airflow Leather Mesh Back Chair, Black",603.92,5,0.200,75.49
985,CA-2017-100314,2017-09-29,2017-10-05,AS-10630,"Ann Steele","HOME OFFICE","UNITED STATES",TEXAS,PASADENA,77506,CENTRAL,OFF-LA-10001569,"OFFICE SUPPLIES",LABELS,"Avery 499",7.97,2,0.200,2.59
986,CA-2017-100314,2017-09-29,2017-10-05,AS-10630,"Ann Steele","HOME OFFICE","UNITED STATES",TEXAS,PASADENA,77506,CENTRAL,OFF-EN-10000461,"OFFICE SUPPLIES",ENVELOPES,"#10- 4 1/8" x 9 1/2"" Recycled Envelopes"",27.97,4,0.200,9.44
987,CA-2017-100314,2017-09-29,2017-10-05,AS-10630,"Ann Steele","HOME OFFICE","UNITED STATES",TEXAS,PASADENA,77506,CENTRAL,TEC-MA-10003066,TECHNOLOGY,MACHINES,"Wasp CCD Handheld Bar Code Reader",336.51,3,0.400,44.87
988,CA-2015-146829,2015-03-10,2015-03-10,TS-21340,"Toby Swindell",CONSUMER,"UNITED STATES",TEXAS,HOUSTON,77041,CENTRAL,OFF-BI-10004022,"OFFICE SUPPLIES",BINDERS,"Acco Suede Grain Vinyl Round Ring Binder",1.11,2,0.800,-1.89
989,CA-2017-167899,2017-05-21,2017-05-26,JG-15805,"John Grady",CORPORATE,"UNITED STATES","NEW YORK",AUBURN,13021,EAST,FUR-FU-10004071,FURNITURE,FURNISHINGS,"Luxo Professional Magnifying Clamp-On Fluorescent Lamps",520.05,5,0.000,72.81
990,CA-2017-167899,2017-05-21,2017-05-26,JG-15805,"John Grady",CORPORATE,"UNITED STATES","NEW YORK",AUBURN,13021,EAST,OFF-AR-10001988,"OFFICE SUPPLIES",ART,"Bulldog Table or Wall-Mount Pencil Sharpener",17.97,3,0.000,5.21
991,CA-2015-153549,2015-03-29,2015-03-31,SL-20155,"Sara Luxemburg","HOME OFFICE","UNITED STATES",FLORIDA,JACKSONVILLE,32216,SOUTH,FUR-CH-10004086,FURNITURE,CHAIRS,"Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",1166.92,5,0.200,131.28
992,CA-2016-110023,2016-09-09,2016-09-11,TS-21610,"Troy Staebel",CONSUMER,"UNITED STATES","NEW YORK","NEW YORK CITY",10024,EAST,OFF-BI-10001036,"OFFICE SUPPLIES",BINDERS,"Cardinal EasyOpen D-Ring Binders",14.62,2,0.200,5.48
993,CA-2016-105585,2016-08-26,2016-08-27,RF-19735,"Roland Fjeld",CONSUMER,"UNITED STATES",CALIFORNIA,"SAN JOSE",95123,WEST,OFF-FA-10002983,"OFFICE SUPPLIES",FASTENERS,"Advantus SlideClip Paper Clips",10.23,3,0.000,4.91
994,CA-2016-105585,2016-08-26,2016-08-27,RF-19735,"Roland Fjeld",CONSUMER,"UNITED STATES",CALIFORNIA,"SAN JOSE",95123,WEST,OFF-PA-10003625,"OFFICE SUPPLIES",PAPER,"Xerox 1979",154.90,5,0.000,69.70
995,CA-2014-117639,2014-05-21,2014-05-25,MW-18235,"Mitch Willingham",CORPORATE,"UNITED STATES",VIRGINIA,"VIRGINIA BEACH",23464,SOUTH,OFF-BI-10003925,"OFFICE SUPPLIES",BINDERS,"Fellowes PB300 Plastic Comb Binding Machine",2715.93,7,0.000,1276.49
996,CA-2014-117639,2014-05-21,2014-05-25,MW-18235,"Mitch Willingham",CORPORATE,"UNITED STATES",VIRGINIA,"VIRGINIA BEACH",23464,SOUTH,TEC-PH-10001530,TECHNOLOGY,PHONES,"Plantronics Voyager Pro Legend",617.97,3,0.000,173.03
997,CA-2015-162537,2015-10-28,2015-11-03,RD-19585,"Rob Dowd",CONSUMER,"UNITED STATES",KENTUCKY,HENDERSON,42420,SOUTH,OFF-EN-10003862,"OFFICE SUPPLIES",ENVELOPES,"Laser & Ink Jet Business Envelopes",10.67,1,0.000,4.91
998,CA-2015-162537,2015-10-28,2015-11-03,RD-19585,"Rob Dowd",CONSUMER,"UNITED STATES",KENTUCKY,HENDERSON,42420,SOUTH,OFF-ST-10004258,"OFFICE SUPPLIES",STORAGE,"Portable Personal File Box",36.63,3,0.000,9.89
999,CA-2015-162537,2015-10-28,2015-11-03,RD-19585,"Rob Dowd",CONSUMER,"UNITED STATES",KENTUCKY,HENDERSON,42420,SOUTH,FUR-FU-10002885,FURNITURE,FURNISHINGS,"Magna Visual Magnetic Picture Hangers",24.10,5,0.000,9.16
1000,CA-2015-162537,2015-10-28,2015-11-03,RD-19585,"Rob Dowd",CONSUMER,"UNITED STATES",KENTUCKY,HENDERSON,42420,SOUTH,FUR-FU-10001918,FURNITURE,FURNISHINGS,"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings",33.11,7,0.000,12.91
1001,CA-2016-155488,2016-11-13,2016-11-17,FM-14290,"Frank Merwin","HOME OFFICE","UNITED STATES",WASHINGTON,VANCOUVER,98661,WEST,OFF-AR-10002956,"OFFICE SUPPLIES",ART,"Boston 16801 Nautilus Battery Pencil Sharpener",44.02,2,0.000,11.45
1002,CA-2015-124891,2015-07-31,2015-07-31,RH-19495,"Rick Hansen",CONSUMER,"UNITED STATES","NEW YORK","NEW YORK CITY",10024,EAST,TEC-AC-10003033,TECHNOLOGY,ACCESSORIES,"Plantronics CS510 - Over-the-Head monaural Wireless Headset System",2309.65,7,0.000,762.18
1003,CA-2015-124891,2015-07-31,2015-07-31,RH-19495,"Rick Hansen",CONSUMER,"UNITED STATES","NEW YORK","NEW YORK CITY",10024,EAST,FUR-TA-10002903,FURNITURE,TABLES,"Bevis Round Bullnose 29" High Table Top"",1090.78,7,0.400,-290.88
1004,CA-2015-124891,2015-07-31,2015-07-31,RH-19495,"Rick Hansen",CONSUMER,"UNITED STATES","NEW YORK","NEW YORK CITY",10024,EAST,OFF-PA-10004621,"OFFICE SUPPLIES",PAPER,"Xerox 212",19.44,3,0.000,9.33
1005,CA-2015-126445,2015-08-27,2015-08-31,RA-19945,"Ryan Akin",CONSUMER,"UNITED STATES",CALIFORNIA,MURRIETA,92563,WEST,OFF-ST-10000046,"OFFICE SUPPLIES",STORAGE,"Fellowes Super Stor/Drawer Files",484.65,3,0.000,92.08
1006,CA-2015-111199,2015-11-13,2015-11-17,JK-15730,"Joe Kamberova",CONSUMER,"UNITED STATES","NORTH CAROLINA",JACKSONVILLE,28540,SOUTH,OFF-PA-10001790,"OFFICE SUPPLIES",PAPER,"Xerox 1910",115.30,3,0.200,40.35
1007,CA-2015-105312,2015-11-06,2015-11-09,MT-17815,"Meg Tillman",CONSUMER,"UNITED STATES",ARIZONA,SCOTTSDALE,85254,WEST,OFF-EN-10002600,"OFFICE SUPPLIES",ENVELOPES,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,3,0.200,2.48
1008,CA-2015-105312,2015-11-06,2015-11-09,MT-17815,"Meg Tillman",CONSUMER,"UNITED STATES",ARIZONA,SCOTTSDALE,85254,WEST,OFF-BI-10002049,"OFFICE SUPPLIES",BINDERS,"UniKeep View Case Binders",4.40,3,0.700,-3.52
1009,US-2017-106705,2017-12-26,2018-01-01,PO-18850,"Patrick O'Brill",CONSUMER,"UNITED STATES",IOWA,BURLINGTON,52601,CENTRAL,OFF-PA-10001509,"OFFICE SUPPLIES",PAPER,"Recycled Desk Saver Line "While You Were Out"" Book",NULL,NULL,NULL,0.00
1010,CA-2017-135034,2017-08-01,2017-08-03,AT-10735,"Annie Thurman",CONSUMER,"UNITED STATES",ILLINOIS,CHICAGO,60653,CENTRAL,TEC-PH-10003931,TECHNOLOGY,PHONES,"JBL Micro Wireless Portable Bluetooth Speaker",95.98,2,0.200,6.00
1011,CA-2014-158540,2014-11-24,2014-11-26,VG-21790,"Vivek Gonzalez",CONSUMER,"UNITED STATES",CALIFORNIA,"SAN DIEGO",92037,WEST,FUR-FU-10001602,FURNITURE,FURNISHINGS,"Eldon Delta Triangular Chair Mat, 52" x 58""",NULL,NULL,NULL,0.00
1012,CA-2017-118437,2017-06-17,2017-06-21,PF-19165,"Philip Fox",CONSUMER,"UNITED STATES",WASHINGTON,OLYMPIA,98502,WEST,FUR-FU-10004848,FURNITURE,FURNISHINGS,"Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock"",155.25,3,0.000,46.58
1013,CA-2017-118437,2017-06-17,2017-06-21,PF-19165,"Philip Fox",CONSUMER,"UNITED STATES",WASHINGTON,OLYMPIA,98502,WEST,OFF-ST-10003722,"OFFICE SUPPLIES",STORAGE,"Project Tote Personal File",14.03,1,0.000,4.07
1014,US-2015-126214,2015-12-21,2015-12-24,JS-15880,"John Stevenson",CONSUMER,"UNITED STATES",WASHINGTON,SEATTLE,98103,WEST,FUR-TA-10003748,FURNITURE,TABLES,"Bevis 36 x 72 Conference Tables",1618.37,13,0.000,356.04
1015,US-2015-126214,2015-12-21,2015-12-24,JS-15880,"John Stevenson",CONSUMER,"UNITED STATES",WASHINGTON,SEATTLE,98103,WEST,TEC-AC-10003198,TECHNOLOGY,ACCESSORIES,"Enermax Acrylux Wireless Keyboard",99.60,1,0.000,36.85
1016,CA-2015-133025,2015-09-17,2015-09-19,MO-17800,"Meg O'Connel","HOME OFFICE","UNITED STATES",CALIFORNIA,"LOS ANGELES",90036,WEST,OFF-PA-10004100,"OFFICE SUPPLIES",PAPER,"Xerox 216",32.40,5,0.000,15.55
1017,CA-2015-108665,2015-07-06,2015-07-10,KM-16225,"Kalyca Meade",CORPORATE,"UNITED STATES","NEW YORK","NEW YORK CITY",10011,EAST,FUR-FU-10002191,FURNITURE,FURNISHINGS,"G.E. Halogen Desk Lamp Bulbs",13.96,2,0.000,6.70
1018,CA-2015-108665,2015-07-06,2015-07-10,KM-16225,"Kalyca Meade",CORPORATE,"UNITED STATES","NEW YORK","NEW YORK CITY",10011,EAST,FUR-FU-10000965,FURNITURE,FURNISHINGS,"Howard Miller 11-1/2" Diameter Ridgewood Wall Clock"",155.82,3,0.000,63.89
1019,CA-2015-108665,2015-07-06,2015-07-10,KM-16225,"Kalyca Meade",CORPORATE,"UNITED STATES","NEW YORK","NEW YORK CITY",10011,EAST,TEC-PH-10004188,TECHNOLOGY,PHONES,"OtterBox Commuter Series Case - Samsung Galaxy S4",124.95,5,0.000,2.50
